player_one,score_player_one,player_two,score_player_two,winner,template,player_one_hero,player_two_hero,bidding_amount,ending_day,created_at,turns_played,player_one_town,player_one_colour,player_two_town,player_two_colour,template_type
Kirasjer87,0,TselNabis,1,TselNabis,Sapphire,calh,alkin,400.0,132,2023-02-04 18:08:25,16.0,inferno,red,fortress,blue,Other
Scooby,1,mxj,0,Scooby,h3dm1/3,octavia,fiona,-1000.0,121,2023-02-04 18:55:40,8.0,inferno,blue,inferno,red,Mirror
Voideck,1,[SDK] Ravciozo,0,Voideck,Nostalgia/TP,deemer,tazar,-3700,125,2023-02-04 19:37:27,12.0,dungeon,blue,fortress,red,XL+U
Niechcic,0,grzechen88,1,grzechen88,6lm10a/tp,tyraxor,calh,500.0,122,2023-02-04 19:59:01,9.0,stronghold,red,inferno,blue,XL+U
krol_wioski,0,Tagliafico,1,Tagliafico,mt_Firewalk,adelaide,adela,7300.0,125,2023-02-04 20:06:24,12.0,castle,blue,castle,red,Mirror
Lokus187,1,kamekQ123,0,Lokus187,mt_MP,pasis,monere,900.0,124,2023-02-04 20:49:20,11.0,conflux,red,conflux,blue,Mirror
Klaudo98,1,Templarek,0,Klaudo98,h3dm1/3,illor,jeremy,-800.0,132,2023-02-04 21:22:09,16.0,cove,blue,cove,red,Mirror
shum8,1,StygianOne,0,shum8,mt_MP,ajit,geon,3500.0,114,2023-02-04 22:07:11,4.0,dungeon,red,dungeon,blue,Mirror
wnukos,1,Tur3k,0,wnukos,Nostalgia/TP,thant,calh,2100.0,132,2023-02-04 22:43:28,16.0,necropolis,red,inferno,blue,XL+U
jacajackson,1,vukko,0,jacajackson,Nostalgia/TP,valeska,lorelei,-2000.0,134,2023-02-04 23:13:20,18.0,castle,blue,dungeon,red,XL+U
Spinaonic,1,mitsurugi321,0,Spinaonic,mt_Firewalk,monere,gelare,6500.0,124,2023-02-04 23:56:21,11.0,conflux,red,conflux,blue,Mirror
siofo,1,Fafhrd,0,siofo,6lm10a/tp,ivor,wystan,4000.0,135,2023-02-05 01:33:41,19.0,rampart,red,fortress,blue,XL+U
Rambixxx,1,Xeno[CV],0,Rambixxx,6lm10a/tp,calh,anabel,500,144,2023-02-05 08:06:09,25.0,inferno,red,cove,blue,XL+U
Xeno[CV],0,mamaragan,1,mamaragan,Nostalgia/TP,thant,valeska,-2600,117,2023-02-05 08:07:03,7.0,necropolis,blue,castle,red,XL+U
Xeno[CV],1,Kubaryt,0,Xeno[CV],h3dm1/3,alagar,jenova,-900,114,2023-02-05 08:07:21,4.0,rampart,red,rampart,blue,Mirror
FireMagic,1,przder,0,FireMagic,h3dm1/3,anabel,manfred,-1000.0,126,2023-02-05 10:47:23,13.0,cove,blue,cove,red,Mirror
Shyfayren,0,Witu92,1,Witu92,6lm10a/tp,ivor,alamar,-2500,134,2023-02-05 11:17:59,18.0,rampart,red,dungeon,blue,XL+U
Witu92,1,CanWeLoad?,0,Witu92,6lm10a/tp,thant,wystan,-4300,126,2023-02-05 11:18:28,13.0,necropolis,blue,fortress,red,XL+U
Witu92,1,Plandoo,0,Witu92,h3dm1/3,wystan,drakon,900,123,2023-02-05 11:18:43,10.0,fortress,blue,fortress,red,Mirror
shum8,0,Witu92,1,Witu92,h3dm1/3,fiur,aenain,-900,123,2023-02-05 11:18:52,10.0,conflux,red,conflux,blue,Mirror
Witu92,1,Zuro007,0,Witu92,h3dm1/3,astral,cyra,900,136,2023-02-05 11:28:46,20.0,tower,blue,tower,red,Mirror
mqnabz7,1,Kirasjer87,0,mqnabz7,h3dm1/3,tazar,alkin,900.0,123,2023-02-05 11:50:20,10.0,fortress,red,fortress,blue,Mirror
CzileraInzyniera,1,Mqnabz7,0,CzileraInzyniera,mt_Andromeda,boragus,gundula,-900,135,2023-02-05 12:02:53,19.0,stronghold,red,stronghold,blue,Mirror
Arytmetyczny,1,mqnabz7,0,Arytmetyczny,6lm10a/tp,ivor,thant,-1600.0,124,2023-02-05 12:06:05,11.0,rampart,red,necropolis,blue,XL+U
LordDavy,0,mkinas888,1,mkinas888,h3dm1/3,jeremy,illor,1300.0,135,2023-02-05 13:42:32,19.0,cove,red,cove,blue,Mirror
cruz3N,1,-Aine-,0,cruz3N,Sapphire,ivor,calh,1000.0,134,2023-02-05 14:25:03,18.0,rampart,red,inferno,blue,Other
Minos3212,0,D3CH4,1,D3CH4,6lm10a/tp,wystan,valeska,-1600,145,2023-02-05 14:48:14,26.0,fortress,red,castle,blue,XL+U
Kevin,0,Kosixon,1,Kosixon,h3dm1/3,nymus,octavia,-800,131,2023-02-05 14:48:36,15.0,inferno,red,inferno,blue,Mirror
mamaragan,1,BartMc,0,mamaragan,h3dm1/3,thane,fafner,1100,131,2023-02-05 14:49:36,15.0,tower,blue,tower,red,Mirror
Ercho,1,Jarzyn,0,Ercho,mt_Andromeda,mutare,ajit,-900,117,2023-02-05 16:03:09,7.0,dungeon,red,dungeon,blue,Mirror
SudokuWB,1,Ercho,0,SudokuWB,Sapphire,thant,shakti,-400.0,121,2023-02-05 16:29:07,8.0,necropolis,blue,dungeon,red,Other
nrets,1,krol_wioski,0,nrets,mt_Andromeda,drakon,alkin,-800.0,133,2023-02-05 17:18:45,17.0,fortress,blue,fortress,red,Mirror
Flisiu,1,jt1911,0,Flisiu,h3dm1/3,geon,ajit,700.0,124,2023-02-05 18:17:34,11.0,dungeon,red,dungeon,blue,Mirror
Spartakus,1,PiekielnyAniol,0,Spartakus,Nostalgia/TP,calh,valeska,-2900.0,131,2023-02-05 18:30:54,15.0,inferno,blue,castle,red,XL+U
Ziemian,1,BigBart,0,Ziemian,Nostalgia/TP,ivor,luna,-1700.0,124,2023-02-05 18:57:15,11.0,rampart,blue,conflux,red,XL+U
cruz3N,0,Kirasjer87,1,Kirasjer87,Sapphire,ivor,alkin,1400.0,121,2023-02-05 19:15:25,8.0,rampart,red,fortress,blue,Other
Maester,0,GALAXER00,1,GALAXER00,Nostalgia/TP,anabel,valeska,-1900,127,2023-02-05 19:53:05,14.0,cove,red,castle,blue,XL+U
chochla,0,Spartakus,1,Spartakus,6lm10a/tp,calh,alkin,800.0,114,2023-02-05 19:55:49,4.0,inferno,red,fortress,blue,XL+U
Mrozunio,0,CzileraInzyniera,1,CzileraInzyniera,Sapphire,thant,valeska,2400.0,135,2023-02-05 21:02:08,19.0,necropolis,red,castle,blue,Other
PumbaRR,1,Fantom,0,PumbaRR,,elleshar,ivor,-7500.0,123,2023-02-05 21:27:37,10.0,rampart,blue,rampart,red,Other
Scyzoryk,1,SzarikPies,0,Scyzoryk,h3dm1/3,dace,ajit,900.0,124,2023-02-05 21:40:17,11.0,dungeon,red,dungeon,blue,Mirror
kamalo,1,Cez,0,kamalo,6lm10a/tp,shakti,aine,4600.0,135,2023-02-05 21:59:16,19.0,dungeon,red,tower,blue,XL+U
Voideck,0,Bejker,1,Bejker,6lm10a/tp,ivor,valeska,-2800,141,2023-02-05 22:46:42,22.0,rampart,red,castle,blue,XL+U
Gongwazy,1,Bigracik,0,Gongwazy,mt_Firewalk,shiva,terek,-7000.0,127,2023-02-05 23:03:13,14.0,stronghold,blue,stronghold,red,Mirror
Mati11,1,Milutrink,0,Mati11,h3dm1/3,adelaide,caitlin,800.0,123,2023-02-05 23:28:53,10.0,castle,red,castle,blue,Mirror
balkan13,0,Akabes,1,Akabes,mt_Firewalk,alkin,andra,4300.0,145,2023-02-06 11:32:38,26.0,fortress,blue,fortress,red,Mirror
balkan13,0,7ye,1,7ye,mt_Firewalk,septienna,haart lich,-5100.0,131,2023-02-06 11:34:01,15.0,necropolis,blue,necropolis,red,Mirror
Tagliafico,1,nrets,0,Tagliafico,mt_JebusKing,beatrice,adela,-5700.0,113,2023-02-06 17:30:54,3.0,castle,blue,castle,red,Mirror
Jordan27,1,AksOlek,0,Jordan27,6lm10a/tp,aine,tyraxor,3000.0,115,2023-02-06 17:56:00,5.0,tower,red,stronghold,blue,XL+U
jt1911,0,mkinas888,1,mkinas888,h3dm1/3,jeremy,illor,700.0,126,2023-02-06 18:18:20,13.0,cove,red,cove,blue,Mirror
Chleb,1,Voideck,0,Chleb,Nostalgia/TP,anabel,valeska,-500,126,2023-02-06 18:26:39,13.0,cove,red,castle,blue,XL+U
Voideck,0,Cruzen,1,Cruzen,6lm10a/tp,shakti,anabel,-200,136,2023-02-06 18:27:04,20.0,dungeon,red,cove,blue,XL+U
Gumis,1,Voideck,0,Gumis,6lm10a/tp,thant,aine,4000,137,2023-02-06 18:27:37,21.0,necropolis,blue,tower,red,XL+U
PiekielnyAniol,0,smok_,1,smok_,mt_Firewalk,alkin,tazar,6000.0,121,2023-02-06 19:08:46,8.0,fortress,red,fortress,blue,Mirror
Roberto,1,Santi_Nazarini,0,Roberto,6lm10a/tp,wystan,aine,0,132,2023-02-06 19:49:19,16.0,fortress,red,tower,blue,XL+U
Gongwazy,1,NosakaYuuma,0,Gongwazy,mt_Firewalk,tazar,mirlanda,-7000.0,116,2023-02-06 21:03:52,6.0,fortress,blue,fortress,red,Mirror
Rambixxx,1,Akabes,0,Rambixxx,mt_Firewalk,coronius,mephala,4900.0,122,2023-02-06 22:09:28,9.0,rampart,red,rampart,blue,Mirror
SzarikPies,1,MM14,0,SzarikPies,6lm10a/tp,wystan,valeska,-2000.0,136,2023-02-06 22:11:53,20.0,fortress,red,castle,blue,XL+U
ignus,0,Brodazy,1,Brodazy,Nostalgia/TP,wystan,ivor,1800,135,2023-02-06 22:30:10,19.0,fortress,blue,rampart,red,XL+U
konsamaxi,0,ignus,1,ignus,h3dm1/3,aenain,gelare,800,133,2023-02-06 22:33:04,17.0,conflux,blue,conflux,red,Mirror
Odelle,1,mitsurugi321,0,Odelle,6lm10a/tp,thant,tyraxor,4200,132,2023-02-06 22:49:00,16.0,necropolis,red,stronghold,blue,XL+U
szymgranu,0,Debilizm,1,Debilizm,h3dm1/3,thane,rissa,800.0,125,2023-02-06 22:49:54,12.0,tower,red,tower,blue,Mirror
Scooby,1,mamaragan,0,Scooby,mt_Andromeda,mephala,coronius,-1000.0,131,2023-02-06 23:12:20,15.0,rampart,blue,rampart,red,Mirror
miodzislaw,1,Stevmar,0,miodzislaw,h3dm1/3,clavius,septienna,-300.0,125,2023-02-07 09:37:50,12.0,necropolis,blue,necropolis,red,Mirror
Gumis,0,bartosz,1,bartosz,6lm10a/tp,anabel,wystan,3900.0,127,2023-02-07 13:38:06,14.0,cove,blue,fortress,red,XL+U
Banita,0,jacekchess,1,jacekchess,h3dm1/3,boragus,shiva,600,123,2023-02-07 19:26:27,10.0,stronghold,blue,stronghold,red,Mirror
Tur3k,1,MichalBiernat,0,Tur3k,mt_MP,shiva,boragus,-1700.0,125,2023-02-07 20:05:24,12.0,stronghold,blue,stronghold,red,Mirror
ProtosArchon,0,Grzechen88,1,Grzechen88,h3dm1/3,tazar,drakon,-900,135,2023-02-07 20:18:16,19.0,fortress,red,fortress,blue,Mirror
Hiszpan,1,Korczi,0,Hiszpan,6lm10a/tp,valeska,thant,4300,135,2023-02-07 20:44:00,19.0,castle,blue,necropolis,red,XL+U
Hyde,1,Osteliks,0,Hyde,h3dm1/3,rosic,drakon,200.0,123,2023-02-07 21:00:35,10.0,fortress,red,fortress,blue,Mirror
Lipathor,0,bunjis,1,bunjis,6lm10a/tp,deemer,wystan,1500.0,147,2023-02-07 21:17:05,28.0,dungeon,blue,fortress,red,XL+U
konsamaxi,0,Aproh,1,Aproh,h3dm1/3,ayden,xyron,-700.0,116,2023-02-07 21:31:35,6.0,inferno,blue,inferno,red,Mirror
Mati11,1,Salceson,0,Mati11,h3dm1/3,gundula,gretchin,800.0,122,2023-02-07 21:33:21,9.0,stronghold,red,stronghold,blue,Mirror
Cruzen,0,jacajackson,1,jacajackson,mt_MP,xyron,ayden,-1400,127,2023-02-07 21:41:18,14.0,inferno,red,inferno,blue,Mirror
Dadalus,1,Bejker,0,Dadalus,6lm10a/tp,valeska,tazar,-3500,125,2023-02-07 21:50:24,12.0,castle,red,fortress,blue,XL+U
madeo,0,Kirasjer87,1,Kirasjer87,6lm10a/tp,tyraxor,ivor,-4900,137,2023-02-07 22:11:49,21.0,stronghold,red,rampart,blue,XL+U
Templarek,0,GALAXER,1,GALAXER,mt_Firewalk,geon,damacon,6000.0,126,2023-02-07 22:36:22,13.0,dungeon,red,dungeon,blue,Mirror
Roberto,0,-MSF-,1,-MSF-,6lm10a/tp,valeska,grindan,1800,112,2023-02-08 09:57:31,2.0,castle,red,conflux,blue,XL+U
Tyranuxus,0,kodobi,1,kodobi,h3dm1/3,clavius,nagash,900.0,132,2023-02-08 10:27:03,16.0,necropolis,red,necropolis,blue,Mirror
MysterialH3,1,Szymek12,0,MysterialH3,mt_Firewalk,haart lich,septienna,7200.0,122,2023-02-08 17:03:33,9.0,necropolis,red,necropolis,blue,Mirror
mirek_swirek,1,BialyWegorz,0,mirek_swirek,mt_JebusKing,damacon,dace,-5700.0,122,2023-02-08 17:21:02,9.0,dungeon,blue,dungeon,red,Mirror
cdk,1,Kevin,0,cdk,h3dm1/3,kalt,lacus,500.0,122,2023-02-08 18:35:55,9.0,conflux,red,conflux,blue,Mirror
mirek_swirek,1,Lipathor,0,mirek_swirek,h3dm1/3,aine,iona,-700.0,126,2023-02-08 19:36:51,13.0,tower,blue,tower,red,Mirror
Aproh,1,Haxo,0,Aproh,h3dm1/3,caitlin,adelaide,-800.0,114,2023-02-08 20:18:45,4.0,castle,blue,castle,red,Mirror
Gongwazy,1,Findan,0,Gongwazy,6lm10a/tp,luna,anabel,1500.0,125,2023-02-08 21:41:55,12.0,conflux,blue,cove,red,XL+U
MM14,0,mkinas888,1,mkinas888,6lm10a/tp,valeska,luna,-3700.0,141,2023-02-08 22:05:01,22.0,castle,blue,conflux,red,XL+U
CzileraInzyniera,1,Ziarkull,0,CzileraInzyniera,h3dm1/3,dace,damacon,900.0,132,2023-02-08 22:15:30,16.0,dungeon,red,dungeon,blue,Mirror
Narmalcil,1,Akabes,0,Narmalcil,h3dm1/3,bron,alkin,900.0,126,2023-02-08 22:59:36,13.0,fortress,red,fortress,blue,Mirror
Krzynsztof,1,przder,0,Krzynsztof,mt_Andromeda,octavia,xyron,-1100.0,127,2023-02-08 23:36:48,14.0,inferno,blue,inferno,red,Mirror
Tagliafico,1,Dalecky,0,Tagliafico,h3dm1/3,ayden,octavia,-1000.0,132,2023-02-09 00:22:00,16.0,inferno,blue,inferno,red,Mirror
Brodazy,1,pdemianczuk,0,Brodazy,6lm10a/tp,thant,tyraxor,5000.0,137,2023-02-09 00:22:50,21.0,necropolis,red,stronghold,blue,XL+U
rybas,1,StygianOne,0,rybas,6lm10a/tp,anabel,ivor,-3200.0,127,2023-02-09 00:48:44,14.0,cove,red,rampart,blue,XL+U
Ziemian,1,rybas,0,Ziemian,h3dm1/3,crag hack,gundula,-900.0,125,2023-02-09 01:13:40,12.0,stronghold,blue,stronghold,red,Mirror
korczi,0,Drakonin,1,Drakonin,h3dm1/3,cyra,rissa,-900.0,123,2023-02-09 09:00:47,10.0,tower,blue,tower,red,Mirror
-MSF-,1,MikiWaikiki,0,-MSF-,Nostalgia/TP,thant,drakon,-3400,124,2023-02-09 10:46:05,11.0,necropolis,red,fortress,blue,XL+U
Tagliafico,1,plandoo,0,Tagliafico,mt_Firewalk,jeremy,illor,-7100.0,121,2023-02-09 12:33:48,8.0,cove,blue,cove,red,Mirror
GoldenCrow,1,cdk,0,GoldenCrow,mt_Andromeda,mirlanda,rosic,0.0,126,2023-02-09 14:17:03,13.0,fortress,red,fortress,blue,Mirror
Beholder,1,Ziarkull,0,Beholder,h3dm1/3,tazar,alkin,1000.0,131,2023-02-09 18:27:04,15.0,fortress,red,fortress,blue,Mirror
Narmalcil,1,Rambixxx,0,Narmalcil,mt_Firewalk,damacon,geon,5900.0,117,2023-02-09 18:48:02,7.0,dungeon,blue,dungeon,red,Mirror
ladislav,0,dashaien,1,dashaien,Jebus Cross,shakti,solmyr,4000.0,121,2023-02-09 20:38:30,8.0,dungeon,blue,tower,red,Jebus
silesian7,1,JanPegasus2,0,silesian7,mt_JebusKing,tyris,beatrice,-5400.0,121,2023-02-09 21:13:43,8.0,castle,blue,castle,red,Mirror
January,0,berkas,1,berkas,mt_Andromeda,pasis,monere,-1000,125,2023-02-09 21:28:36,12.0,conflux,red,conflux,blue,Mirror
shum8,1,chochla,0,shum8,h3dm1/3,aine,daremyth,900.0,125,2023-02-09 22:16:53,12.0,tower,red,tower,blue,Mirror
Beholder,1,CzileraInzyniera,0,Beholder,h3dm1/3,alkin,tazar,-1000.0,126,2023-02-09 22:29:02,13.0,fortress,blue,fortress,red,Mirror
ignus,1,t3mz,0,ignus,mt_Firewalk,septienna,sandro,-6900.0,127,2023-02-09 22:39:10,14.0,necropolis,blue,necropolis,red,Mirror
Begrezen,1,kamalo,0,Begrezen,h3dm1/3,damacon,ajit,-900.0,126,2023-02-09 22:50:07,13.0,dungeon,blue,dungeon,red,Mirror
ProtosArchon,1,Mrkracy,0,ProtosArchon,mt_JebusKing,lord haart,tyris,2500.0,123,2023-02-09 23:05:28,10.0,castle,red,castle,blue,Mirror
SadSun,0,DortH3go,1,DortH3go,mt_JebusKing,eovacius,corkes,-3000.0,126,2023-02-09 23:18:25,13.0,cove,blue,cove,red,Mirror
TselNabis,1,marqadam,0,TselNabis,mt_Andromeda,tazar,alkin,600.0,126,2023-02-09 23:49:35,13.0,fortress,red,fortress,blue,Mirror
H3_RobarIV,1,Salceson,0,H3_RobarIV,mt_JebusKing,bron,wystan,4000.0,115,2023-02-10 00:52:09,5.0,fortress,red,fortress,blue,Mirror
Rambixxx,1,Blackyyo,0,Rambixxx,6lm10a/tp,ivor,wystan,3400,137,2023-02-10 09:22:38,21.0,rampart,blue,fortress,red,XL+U
gornik,0,Mrkracy,1,Mrkracy,6lm10a/tp,anabel,wystan,2700,126,2023-02-10 13:36:31,13.0,cove,red,fortress,blue,XL+U
Poker_of_DBTS,1,Lolstorm,0,Poker_of_DBTS,Rally,calh,thant,-3400.0,116,2023-02-10 13:39:12,6.0,inferno,red,necropolis,blue,XL+U
Boyka0701,1,Fengall,0,Boyka0701,Rally,valeska,luna,-2000.0,133,2023-02-10 16:33:11,17.0,castle,blue,conflux,red,XL+U
AvendaIllustrati,0,Promeit,1,Promeit,h3dm1/3,monere,inteus,800.0,112,2023-02-10 17:48:37,2.0,conflux,red,conflux,blue,Mirror
Tagliafico,1,waldziuwariat,0,Tagliafico,Jebus Cross,drakon,valeska,-3500.0,113,2023-02-10 17:50:36,3.0,fortress,blue,castle,red,Jebus
Omoria,1,FilipukH3,0,Omoria,Jebus Cross,solmyr,luna,-1500.0,117,2023-02-10 17:55:19,7.0,tower,red,conflux,blue,Jebus
roxeno,0,Ziarkull,1,Ziarkull,h3dm1/3,mirlanda,alkin,900.0,122,2023-02-10 18:25:03,9.0,fortress,red,fortress,blue,Mirror
Bedejakgruby,0,toniejatoty,1,toniejatoty,mt_JebusKing,alagar,coronius,-2600.0,125,2023-02-10 19:02:06,12.0,rampart,blue,rampart,red,Mirror
Voideck,1,Lipathor,0,Voideck,h3dm1/3,anabel,andal,-900.0,116,2023-02-10 19:19:27,6.0,cove,blue,cove,red,Mirror
jarzyn,0,kringoo,1,kringoo,mt_JebusKing,tyris,adela,-5600.0,124,2023-02-10 19:24:51,11.0,castle,blue,castle,red,Mirror
Dominacja,1,bruscik,0,Dominacja,Jebus Cross,galthran,luna,500.0,123,2023-02-10 19:40:29,10.0,necropolis,blue,conflux,red,Jebus
Danzer,1,Bartosz6781,0,Danzer,Jebus Cross,shakti,calh,4900.0,113,2023-02-10 20:45:37,3.0,dungeon,blue,inferno,red,Jebus
ProtosArchon,1,siwak6,0,ProtosArchon,mt_MP,lord haart,cuthbert,-1600.0,126,2023-02-10 20:53:35,13.0,castle,red,castle,blue,Mirror
PumbaRR,1,Mrozunio,0,PumbaRR,Sapphire,anabel,tyraxor,1900.0,117,2023-02-10 21:00:23,7.0,cove,blue,stronghold,red,Other
Krogul,0,Szymek12,1,Szymek12,mt_Firewalk,jeremy,illor,-4700.0,114,2023-02-10 21:02:14,4.0,cove,blue,cove,red,Mirror
Bajer89,1,KretMMz,0,Bajer89,6lm10a/tp,shakti,thant,-3300.0,126,2023-02-10 21:32:18,13.0,dungeon,red,necropolis,blue,XL+U
krol_wioski,1,spook,0,krol_wioski,mt_JebusKing,tamika,clavius,3800.0,121,2023-02-10 21:35:22,8.0,necropolis,red,necropolis,blue,Mirror
cruz3N,1,kesZu,0,cruz3N,mt_Andromeda,octavia,marius,-200.0,131,2023-02-10 22:01:22,15.0,inferno,blue,inferno,red,Mirror
cruz3N,1,NosakaYuuma,0,cruz3N,mt_MP,anabel,cassiopeia,-2500.0,122,2023-02-10 22:03:50,9.0,cove,blue,cove,red,Mirror
Kacper,0,Mrkracy,1,Mrkracy,mt_Firewalk,nymus,xyron,5600.0,121,2023-02-10 22:20:55,8.0,inferno,red,inferno,blue,Mirror
Rambixxx,1,sirWojtas,0,Rambixxx,mt_JebusKing,tazar,alkin,5000.0,123,2023-02-10 22:28:30,10.0,fortress,red,fortress,blue,Mirror
juro,1,Krajesiowy,0,juro,mt_Firewalk,anabel,jeremy,-5500.0,124,2023-02-10 22:38:44,11.0,cove,blue,cove,red,Mirror
smok_,1,Hiszpan,0,smok_,h3dm1/3,clavius,isra,700.0,143,2023-02-10 23:02:54,24.0,necropolis,blue,necropolis,red,Mirror
Władca_wunszy,1,konsamaxi,0,Władca_wunszy,h3dm1/3,jeremy,eovacius,700.0,124,2023-02-10 23:12:22,11.0,cove,red,cove,blue,Mirror
Funerss,0,NosakaYuuma,1,NosakaYuuma,mt_JebusKing,orrin,adela,-4100.0,122,2023-02-10 23:27:56,9.0,castle,blue,castle,red,Mirror
PiesKadziela,1,SDK_Ravciozo,0,PiesKadziela,Nostalgia/TP,shakti,valeska,1200.0,125,2023-02-10 23:43:05,12.0,dungeon,red,castle,blue,XL+U
Matrido,0,Quietgum,1,Quietgum,6lm10a/tp,anabel,calh,2000.0,137,2023-02-10 23:48:51,21.0,cove,blue,inferno,red,XL+U
CzileraInzyniera,1,Arksen,0,CzileraInzyniera,6lm10a/tp,luna,anabel,1200.0,131,2023-02-10 23:49:13,15.0,conflux,blue,cove,red,XL+U
Mrkracy,1,balkan13,0,Mrkracy,mt_Firewalk,jeremy,illor,5500.0,131,2023-02-10 23:55:40,15.0,cove,blue,cove,red,Mirror
MixserSki,1,Abaddon123,0,MixserSki,mt_JebusKing,charna,isra,3700.0,117,2023-02-10 23:58:06,7.0,necropolis,blue,necropolis,blue,Mirror
Maester,1,enimath,0,Maester,mt_Firewalk,aine,astral,6200.0,123,2023-02-11 00:25:06,10.0,tower,red,tower,blue,Mirror
Drakonin,1,TselNabis,0,Drakonin,Nostalgia/TP,deemer,ivor,700.0,123,2023-02-11 00:55:03,10.0,dungeon,red,rampart,blue,XL+U
Flisiu,0,mkinas888,1,mkinas888,6lm10a/tp,tyraxor,calh,-100.0,141,2023-02-11 02:08:44,22.0,stronghold,red,inferno,blue,XL+U
Mrkracy,1,Akabes,0,Mrkracy,mt_Firewalk,jenova,alagar,-6000.0,135,2023-02-11 02:19:01,19.0,rampart,blue,rampart,red,Mirror
wosk813,0,MysterialH3,1,MysterialH3,Rally,valeska,thant,-2700.0,132,2023-02-11 04:19:00,16.0,castle,blue,necropolis,red,XL+U
Krzynsztof,0,Scooby,1,Scooby,h3dm1/3,adelaide,cuthbert,900.0,124,2023-02-11 09:44:07,11.0,castle,red,castle,blue,Mirror
Tyranuxus,1,MichalBiernat,0,Tyranuxus,mt_Firewalk,inteus,gelare,6500.0,123,2023-02-11 11:54:55,10.0,conflux,red,conflux,blue,Mirror
DaveJustPlayS,0,juro,1,juro,mt_Firewalk,lorelei,dace,-4000.0,124,2023-02-11 13:18:01,11.0,dungeon,blue,dungeon,red,Mirror
Haxo,0,-Aine-,1,-Aine-,h3dm1/3,damacon,dace,700.0,117,2023-02-11 13:28:40,7.0,dungeon,red,dungeon,blue,Mirror
Eivreal,1,Salceson,0,Eivreal,mt_JebusKing,orrin,sorsha,-3800.0,117,2023-02-11 13:53:53,7.0,castle,blue,castle,red,Mirror
ryba160,0,LexZie,1,LexZie,Duel,eovacius,broghild,2600.0,212,2023-02-11 13:54:44,30.0,cove,red,fortress,blue,Duel
Witu92,0,Gongwazy,1,Gongwazy,h3dm1/3,crag hack,gundula,-800,114,2023-02-11 14:00:39,4.0,stronghold,red,stronghold,blue,Mirror
wik0r,0,CzileraInzyniera,1,CzileraInzyniera,mt_Firewalk,octavia,xyron,-6000.0,114,2023-02-11 14:45:56,4.0,inferno,blue,inferno,red,Mirror
Poker_of_DBTS,0,bruno1,1,bruno1,mt_JebusKing,nymus,marius,-3800.0,122,2023-02-11 15:37:16,9.0,inferno,blue,inferno,red,Mirror
Mecenasx,1,Fengall,0,Mecenasx,Jebus Cross,cassiopeia,valeska,-4900.0,132,2023-02-11 15:54:48,16.0,cove,blue,castle,red,Jebus
Dalecky,0,Gumis,1,Gumis,h3dm1/3,iona,aine,900.0,123,2023-02-11 16:58:47,10.0,tower,red,tower,blue,Mirror
Shyfayren,0,Gumis,1,Gumis,6lm10a/tp,valeska,calh,3800.0,127,2023-02-11 17:00:14,14.0,castle,red,inferno,blue,XL+U
Adrvil,0,Flisiu,1,Flisiu,mt_JebusKing,miriam,corkes,4500.0,117,2023-02-11 17:38:54,7.0,cove,red,cove,blue,Mirror
Milutrink,1,Salceson,0,Milutrink,mt_Firewalk,sandro,haart lich,3000.0,124,2023-02-11 17:44:27,11.0,necropolis,red,necropolis,blue,Mirror
Tagliafico,0,AvendaIllustrati,1,AvendaIllustrati,mt_JebusKing,corkes,derek,5200.0,117,2023-02-11 17:50:36,7.0,cove,red,cove,blue,Mirror
Zidii,0,michaleklos,1,michaleklos,mt_Firewalk,jeremy,illor,-6800.0,114,2023-02-11 18:03:39,4.0,cove,red,cove,blue,Mirror
Shw.,1,Maester,0,Shw.,mt_Firewalk,damacon,dace,-7400.0,126,2023-02-11 19:12:56,13.0,dungeon,blue,dungeon,red,Mirror
damian7,0,Templarek,1,Templarek,Jebus Cross,shakti,ivor,1900.0,115,2023-02-11 19:28:19,5.0,dungeon,blue,rampart,red,Jebus
miodzislaw,0,aabb,1,aabb,Jebus Cross,jeddite,aine,-3200.0,125,2023-02-11 20:07:04,12.0,dungeon,blue,tower,red,Jebus
[SDK] Ravciozo,0,Niechcic,1,Niechcic,mt_Andromeda,rissa,cyra,900,127,2023-02-11 20:21:09,14.0,tower,blue,tower,red,Mirror
Danzer,1,siofo,0,Danzer,mt_Firewalk,marius,nymus,5900.0,114,2023-02-11 20:29:46,4.0,inferno,red,inferno,blue,Mirror
GALAXER00,1,ziarkull,0,GALAXER00,Nostalgia/TP,luna,valeska,-2800,141,2023-02-11 21:05:29,22.0,conflux,blue,castle,red,XL+U
Winchester95,1,tesla,0,Winchester95,mt_Firewalk,nymus,rashka,-4100.0,122,2023-02-11 21:07:08,9.0,inferno,blue,inferno,red,Mirror
Bejker,1,Promeit,0,Bejker,h3dm1/3,monere,gelare,900.0,133,2023-02-11 21:18:01,17.0,conflux,red,conflux,blue,Mirror
kurnik3478,0,Talar1233,1,Talar1233,Jebus Cross,valeska,luna,-2500.0,126,2023-02-11 21:26:06,13.0,castle,red,conflux,blue,Jebus
MikiWaikiki,1,spook,0,MikiWaikiki,Jebus Cross,solmyr,valeska,-5300.0,115,2023-02-11 21:41:50,5.0,tower,blue,castle,red,Jebus
Bianconeri,0,Pablopablito,1,Pablopablito,Jebus Cross,shakti,tyraxor,3100.0,125,2023-02-11 22:12:32,12.0,dungeon,blue,stronghold,red,Jebus
