result,town,hero,color,bidding,opponent_town,opponent_hero,turns,template,template_type
0,tower,solmyr,red,-4100.0,conflux,luna,20.0,Jebus Cross,Jebus
1,conflux,luna,blue,4100.0,tower,solmyr,20.0,Jebus Cross,Jebus
0,fortress,drakon,red,3200.0,necropolis,thant,,6lm10a/tp,XL+U
1,necropolis,thant,blue,-3200.0,fortress,drakon,,6lm10a/tp,XL+U
0,dungeon,deemer,red,3700.0,castle,valeska,22.0,6lm10a/tp,XL+U
1,castle,valeska,blue,-3700.0,dungeon,deemer,22.0,6lm10a/tp,XL+U
1,dungeon,damacon,blue,-1100.0,dungeon,dace,20.0,mt_JebusKing,Mirror
0,dungeon,dace,red,1100.0,dungeon,damacon,20.0,mt_JebusKing,Mirror
0,cove,eovacius,blue,-800.0,cove,illor,10.0,h3dm1/3,Mirror
1,cove,illor,red,800.0,cove,eovacius,10.0,h3dm1/3,Mirror
1,castle,caitlin,blue,900.0,castle,lord haart,17.0,mt_Andromeda,Mirror
0,castle,lord haart,red,-900.0,castle,caitlin,17.0,mt_Andromeda,Mirror
0,inferno,marius,red,-1100.0,inferno,nymus,16.0,mt_Andromeda,Mirror
1,inferno,nymus,blue,1100.0,inferno,marius,16.0,mt_Andromeda,Mirror
1,necropolis,thant,red,3400.0,rampart,ivor,16.0,Nostalgia/TP,XL+U
0,rampart,ivor,blue,-3400.0,necropolis,thant,16.0,Nostalgia/TP,XL+U
0,conflux,luna,blue,-2100.0,rampart,kyrre,3.0,6lm10a/tp,XL+U
1,rampart,kyrre,red,2100.0,conflux,luna,3.0,6lm10a/tp,XL+U
1,tower,solmyr,blue,-5500.0,conflux,luna,8.0,Jebus Cross,Jebus
0,conflux,luna,red,5500.0,tower,solmyr,8.0,Jebus Cross,Jebus
1,dungeon,dace,red,2500.0,dungeon,deemer,8.0,mt_JebusKing,Mirror
0,dungeon,deemer,blue,-2500.0,dungeon,dace,8.0,mt_JebusKing,Mirror
1,inferno,nymus,blue,-7000.0,inferno,xyron,10.0,mt_Firewalk,Mirror
0,inferno,xyron,red,7000.0,inferno,nymus,10.0,mt_Firewalk,Mirror
0,rampart,jenova,red,6100.0,rampart,mephala,10.0,mt_Firewalk,Mirror
1,rampart,mephala,blue,-6100.0,rampart,jenova,10.0,mt_Firewalk,Mirror
1,rampart,alagar,red,1000.0,rampart,mephala,11.0,mt_Andromeda,Mirror
0,rampart,mephala,blue,-1000.0,rampart,alagar,11.0,mt_Andromeda,Mirror
0,tower,astral,red,7600.0,tower,aine,6.0,mt_Firewalk,Mirror
1,tower,aine,blue,-7600.0,tower,astral,6.0,mt_Firewalk,Mirror
0,fortress,alkin,blue,-400.0,fortress,tazar,11.0,h3dm1/3,Mirror
1,fortress,tazar,red,400.0,fortress,alkin,11.0,h3dm1/3,Mirror
0,castle,valeska,red,-300.0,dungeon,lorelei,26.0,Mini-nostalgia,Other
1,dungeon,lorelei,blue,300.0,castle,valeska,26.0,Mini-nostalgia,Other
1,stronghold,shiva,red,1000.0,stronghold,gretchin,11.0,h3dm1/3,Mirror
0,stronghold,gretchin,blue,-1000.0,stronghold,shiva,11.0,h3dm1/3,Mirror
0,tower,aine,blue,-3200.0,tower,fafner,2.0,mt_JebusKing,Mirror
1,tower,fafner,red,3200.0,tower,aine,2.0,mt_JebusKing,Mirror
0,inferno,calh,blue,-4100.0,rampart,ivor,13.0,6lm10a/tp,XL+U
1,rampart,ivor,red,4100.0,inferno,calh,13.0,6lm10a/tp,XL+U
0,conflux,aenain,blue,800.0,conflux,pasis,14.0,h3dm1/3,Mirror
1,conflux,pasis,red,-800.0,conflux,aenain,14.0,h3dm1/3,Mirror
1,dungeon,lorelei,blue,-900.0,dungeon,mutare,14.0,h3dm1/3,Mirror
0,dungeon,mutare,red,900.0,dungeon,lorelei,14.0,h3dm1/3,Mirror
1,cove,anabel,red,4200.0,conflux,luna,18.0,8xm12a,XL+U
0,conflux,luna,blue,-4200.0,cove,anabel,18.0,8xm12a,XL+U
1,inferno,calh,blue,4700.0,necropolis,thant,9.0,6lm10a/tp,XL+U
0,necropolis,thant,red,-4700.0,inferno,calh,9.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,3900.0,conflux,luna,18.0,6lm10a/tp,XL+U
1,conflux,luna,blue,-3900.0,stronghold,tyraxor,18.0,6lm10a/tp,XL+U
1,necropolis,thant,blue,-2700.0,tower,solmyr,15.0,6lm10a/tp,XL+U
0,tower,solmyr,red,2700.0,necropolis,thant,15.0,6lm10a/tp,XL+U
0,tower,solmyr,blue,-2000.0,castle,valeska,14.0,Nostalgia/TP,XL+U
1,castle,valeska,red,2000.0,tower,solmyr,14.0,Nostalgia/TP,XL+U
0,inferno,octavia,blue,800.0,inferno,xyron,16.0,h3dm1/3,Mirror
1,inferno,xyron,red,-800.0,inferno,octavia,16.0,h3dm1/3,Mirror
0,inferno,octavia,red,-100.0,castle,valeska,5.0,6lm10a/tp,XL+U
1,castle,valeska,blue,100.0,inferno,octavia,5.0,6lm10a/tp,XL+U
0,rampart,ivor,blue,2500.0,stronghold,tyraxor,23.0,6lm10a/tp,XL+U
1,stronghold,tyraxor,red,-2500.0,rampart,ivor,23.0,6lm10a/tp,XL+U
1,cove,illor,blue,-900.0,cove,jeremy,13.0,h3dm1/3,Mirror
0,cove,jeremy,red,900.0,cove,illor,13.0,h3dm1/3,Mirror
0,cove,anabel,red,2500.0,dungeon,deemer,20.0,6lm10a/tp,XL+U
1,dungeon,deemer,blue,-2500.0,cove,anabel,20.0,6lm10a/tp,XL+U
0,inferno,xyron,blue,-900.0,inferno,nymus,19.0,mt_Andromeda,Mirror
1,inferno,nymus,red,900.0,inferno,xyron,19.0,mt_Andromeda,Mirror
0,conflux,pasis,red,6400.0,conflux,monere,10.0,mt_Firewalk,Mirror
1,conflux,monere,blue,-6400.0,conflux,pasis,10.0,mt_Firewalk,Mirror
0,rampart,ivor,blue,-3600.0,stronghold,tyraxor,23.0,6lm10a/tp,XL+U
1,stronghold,tyraxor,red,3600.0,rampart,ivor,23.0,6lm10a/tp,XL+U
1,fortress,bron,red,800.0,fortress,alkin,18.0,h3dm1/3,Mirror
0,fortress,alkin,blue,-800.0,fortress,bron,18.0,h3dm1/3,Mirror
1,inferno,calh,red,1900.0,conflux,luna,14.0,6lm10a/tp,XL+U
0,conflux,luna,blue,-1900.0,inferno,calh,14.0,6lm10a/tp,XL+U
0,fortress,wystan,red,-100.0,stronghold,tyraxor,18.0,Nostalgia/TP,XL+U
1,stronghold,tyraxor,blue,100.0,fortress,wystan,18.0,Nostalgia/TP,XL+U
0,inferno,calh,red,-4100.0,cove,anabel,15.0,Sapphire,Other
1,cove,anabel,blue,4100.0,inferno,calh,15.0,Sapphire,Other
0,fortress,tazar,red,900.0,fortress,alkin,20.0,h3dm1/3,Mirror
1,fortress,alkin,blue,-900.0,fortress,tazar,20.0,h3dm1/3,Mirror
1,conflux,monere,red,-1000.0,conflux,aenain,,mt_Andromeda,Mirror
0,conflux,aenain,blue,1000.0,conflux,monere,,mt_Andromeda,Mirror
1,tower,aine,blue,-700.0,tower,daremyth,14.0,mt_Andromeda,Mirror
0,tower,daremyth,red,700.0,tower,aine,14.0,mt_Andromeda,Mirror
1,tower,solmyr,red,-3400.0,cove,anabel,15.0,Nostalgia/TP,XL+U
0,cove,anabel,blue,3400.0,tower,solmyr,15.0,Nostalgia/TP,XL+U
1,rampart,clancy,red,4200.0,inferno,ayden,14.0,6lm10a/tp,XL+U
0,inferno,ayden,blue,-4200.0,rampart,clancy,14.0,6lm10a/tp,XL+U
1,rampart,mephala,blue,-1200.0,rampart,coronius,9.0,mt_Andromeda,Mirror
0,rampart,coronius,red,1200.0,rampart,mephala,9.0,mt_Andromeda,Mirror
1,dungeon,damacon,blue,-6900.0,dungeon,geon,11.0,mt_Firewalk,Mirror
0,dungeon,geon,red,6900.0,dungeon,damacon,11.0,mt_Firewalk,Mirror
0,conflux,aenain,red,800.0,conflux,gelare,15.0,h3dm1/3,Mirror
1,conflux,gelare,blue,-800.0,conflux,aenain,15.0,h3dm1/3,Mirror
1,stronghold,tyraxor,red,-4400.0,castle,valeska,17.0,6lm10a/tp,XL+U
0,castle,valeska,blue,4400.0,stronghold,tyraxor,17.0,6lm10a/tp,XL+U
1,inferno,octavia,blue,-1000.0,inferno,xyron,19.0,mt_Andromeda,Mirror
0,inferno,xyron,red,1000.0,inferno,octavia,19.0,mt_Andromeda,Mirror
1,dungeon,geon,blue,-800.0,dungeon,geon,18.0,mt_Andromeda,Mirror
0,dungeon,geon,red,800.0,dungeon,geon,18.0,mt_Andromeda,Mirror
1,conflux,luna,red,4600.0,castle,valeska,22.0,6lm10a/tp,XL+U
0,castle,valeska,blue,-4600.0,conflux,luna,22.0,6lm10a/tp,XL+U
0,castle,adelaide,blue,900.0,castle,cuthbert,19.0,h3dm1/3,Mirror
1,castle,cuthbert,red,-900.0,castle,adelaide,19.0,h3dm1/3,Mirror
0,fortress,alkin,blue,900.0,fortress,tazar,15.0,h3dm1/3,Mirror
1,fortress,tazar,red,-900.0,fortress,alkin,15.0,h3dm1/3,Mirror
1,tower,daremyth,blue,700.0,tower,thane,6.0,mt_Andromeda,Mirror
0,tower,thane,red,-700.0,tower,daremyth,6.0,mt_Andromeda,Mirror
1,cove,anabel,red,3300.0,stronghold,tyraxor,8.0,Sapphire,Other
0,stronghold,tyraxor,blue,-3300.0,cove,anabel,8.0,Sapphire,Other
1,conflux,luna,blue,2400.0,castle,valeska,10.0,Sapphire,Other
0,castle,valeska,red,-2400.0,conflux,luna,10.0,Sapphire,Other
1,dungeon,lorelei,blue,4000.0,necropolis,thant,28.0,6lm10a/tp,XL+U
0,necropolis,thant,red,-4000.0,dungeon,lorelei,28.0,6lm10a/tp,XL+U
1,inferno,calh,blue,6200.0,conflux,grindan,15.0,6lm10a/tp,XL+U
0,conflux,grindan,red,-6200.0,inferno,calh,15.0,6lm10a/tp,XL+U
0,cove,jeremy,blue,-900.0,cove,corkes,8.0,mt_Andromeda,Mirror
1,cove,corkes,red,900.0,cove,jeremy,8.0,mt_Andromeda,Mirror
1,rampart,jenova,blue,900.0,rampart,elleshar,8.0,h3dm1/3,Mirror
0,rampart,elleshar,red,-900.0,rampart,jenova,8.0,h3dm1/3,Mirror
1,castle,valeska,blue,4100.0,necropolis,vidomina,14.0,6lm10a/tp,XL+U
0,necropolis,vidomina,red,-4100.0,castle,valeska,14.0,6lm10a/tp,XL+U
0,rampart,mephala,blue,900.0,rampart,alagar,8.0,h3dm1/3,Mirror
1,rampart,alagar,red,-900.0,rampart,mephala,8.0,h3dm1/3,Mirror
0,rampart,elleshar,blue,-4900.0,rampart,coronius,7.0,mt_JebusKing,Mirror
1,rampart,coronius,red,4900.0,rampart,elleshar,7.0,mt_JebusKing,Mirror
1,rampart,coronius,blue,-7800.0,rampart,mephala,24.0,mt_Firewalk,Mirror
0,rampart,mephala,red,7800.0,rampart,coronius,24.0,mt_Firewalk,Mirror
1,castle,cuthbert,red,1200.0,castle,tyris,12.0,mt_MP,Mirror
0,castle,tyris,blue,-1200.0,castle,cuthbert,12.0,mt_MP,Mirror
1,rampart,jenova,blue,-6600.0,rampart,aeris,16.0,mt_Firewalk,Mirror
0,rampart,aeris,red,6600.0,rampart,jenova,16.0,mt_Firewalk,Mirror
0,conflux,erdamon,blue,700.0,conflux,monere,17.0,h3dm1/3,Mirror
1,conflux,monere,red,-700.0,conflux,erdamon,17.0,h3dm1/3,Mirror
0,cove,anabel,blue,800.0,cove,eovacius,12.0,mt_Andromeda,Mirror
1,cove,eovacius,red,-800.0,cove,anabel,12.0,mt_Andromeda,Mirror
0,castle,lord haart,red,900.0,castle,cuthbert,16.0,h3dm1/3,Mirror
1,castle,cuthbert,blue,-900.0,castle,lord haart,16.0,h3dm1/3,Mirror
1,stronghold,gundula,red,-900.0,stronghold,boragus,20.0,h3dm1/3,Mirror
0,stronghold,boragus,blue,900.0,stronghold,gundula,20.0,h3dm1/3,Mirror
0,inferno,octavia,red,-900.0,inferno,fiona,4.0,h3dm1/3,Mirror
1,inferno,fiona,blue,900.0,inferno,octavia,4.0,h3dm1/3,Mirror
1,tower,aine,red,1000.0,castle,valeska,2.0,6lm10a/tp,XL+U
0,castle,valeska,blue,-1000.0,tower,aine,2.0,6lm10a/tp,XL+U
0,fortress,wystan,blue,3600.0,tower,aine,17.0,6lm10a/tp,XL+U
1,tower,aine,red,-3600.0,fortress,wystan,17.0,6lm10a/tp,XL+U
1,conflux,luna,blue,4200.0,castle,valeska,13.0,Nostalgia/TP,XL+U
0,castle,valeska,red,-4200.0,conflux,luna,13.0,Nostalgia/TP,XL+U
0,necropolis,sandro,red,-900.0,necropolis,isra,9.0,h3dm1/3,Mirror
1,necropolis,isra,blue,900.0,necropolis,sandro,9.0,h3dm1/3,Mirror
1,stronghold,tyraxor,blue,-4300.0,inferno,calh,16.0,6lm10a/tp,XL+U
0,inferno,calh,red,4300.0,stronghold,tyraxor,16.0,6lm10a/tp,XL+U
0,dungeon,ajit,red,900.0,dungeon,geon,12.0,h3dm1/3,Mirror
1,dungeon,geon,blue,-900.0,dungeon,ajit,12.0,h3dm1/3,Mirror
1,rampart,ivor,blue,500.0,cove,anabel,8.0,Nostalgia/TP,XL+U
0,cove,anabel,red,-500.0,rampart,ivor,8.0,Nostalgia/TP,XL+U
0,conflux,luna,red,-3000.0,rampart,ivor,18.0,Nostalgia/TP,XL+U
1,rampart,ivor,blue,3000.0,conflux,luna,18.0,Nostalgia/TP,XL+U
0,castle,lord haart,blue,900.0,castle,cuthbert,8.0,h3dm1/3,Mirror
1,castle,cuthbert,red,-900.0,castle,lord haart,8.0,h3dm1/3,Mirror
0,dungeon,damacon,red,-900.0,dungeon,sephinroth,11.0,h3dm1/3,Mirror
1,dungeon,sephinroth,blue,900.0,dungeon,damacon,11.0,h3dm1/3,Mirror
1,dungeon,shakti,red,6100.0,rampart,ivor,9.0,Jebus Cross,Jebus
0,rampart,ivor,blue,-6100.0,dungeon,shakti,9.0,Jebus Cross,Jebus
0,dungeon,shakti,blue,-1800.0,cove,anabel,10.0,6lm10a/tp,XL+U
1,cove,anabel,red,1800.0,dungeon,shakti,10.0,6lm10a/tp,XL+U
0,dungeon,shakti,blue,900.0,rampart,ivor,17.0,Jebus Cross,Jebus
1,rampart,ivor,red,-900.0,dungeon,shakti,17.0,Jebus Cross,Jebus
0,cove,anabel,blue,2500.0,tower,aine,21.0,6lm10a/tp,XL+U
1,tower,aine,red,-2500.0,cove,anabel,21.0,6lm10a/tp,XL+U
1,rampart,ivor,red,-600.0,dungeon,shakti,10.0,Jebus Cross,Jebus
0,dungeon,shakti,blue,600.0,rampart,ivor,10.0,Jebus Cross,Jebus
0,inferno,calh,red,-100.0,conflux,luna,4.0,Jebus Cross,Jebus
1,conflux,luna,blue,100.0,inferno,calh,4.0,Jebus Cross,Jebus
1,necropolis,clavius,red,800.0,necropolis,septienna,12.0,mt_Andromeda,Mirror
0,necropolis,septienna,blue,-800.0,necropolis,clavius,12.0,mt_Andromeda,Mirror
0,fortress,drakon,blue,-900.0,fortress,tazar,,h3dm1/3,Mirror
1,fortress,tazar,red,900.0,fortress,drakon,,h3dm1/3,Mirror
1,fortress,drakon,blue,1000.0,rampart,ivor,10.0,Jebus Cross,Jebus
0,rampart,ivor,red,-1000.0,fortress,drakon,10.0,Jebus Cross,Jebus
0,rampart,ivor,blue,-1800.0,castle,valeska,11.0,6lm10a/tp,XL+U
1,castle,valeska,red,1800.0,rampart,ivor,11.0,6lm10a/tp,XL+U
1,cove,anabel,red,2700.0,necropolis,thant,27.0,6lm10a/tp,XL+U
0,necropolis,thant,blue,-2700.0,cove,anabel,27.0,6lm10a/tp,XL+U
0,inferno,calh,red,-4400.0,cove,anabel,17.0,Nostalgia/TP,XL+U
1,cove,anabel,blue,4400.0,inferno,calh,17.0,Nostalgia/TP,XL+U
0,castle,valeska,blue,3200.0,stronghold,tyraxor,10.0,Jebus Cross,Jebus
1,stronghold,tyraxor,red,-3200.0,castle,valeska,10.0,Jebus Cross,Jebus
0,tower,fafner,red,-900.0,tower,cyra,9.0,w/o,w/o
1,tower,cyra,blue,900.0,tower,fafner,9.0,w/o,w/o
1,tower,aine,red,1000.0,dungeon,deemer,11.0,w/o,w/o
0,dungeon,deemer,blue,-1000.0,tower,aine,11.0,w/o,w/o
1,cove,anabel,blue,-1700.0,inferno,calh,20.0,6lm10a/tp,XL+U
0,inferno,calh,red,1700.0,cove,anabel,20.0,6lm10a/tp,XL+U
0,inferno,ignatius,red,-5100.0,dungeon,shakti,10.0,Jebus Cross,Jebus
1,dungeon,shakti,blue,5100.0,inferno,ignatius,10.0,Jebus Cross,Jebus
0,inferno,calh,red,-11200.0,necropolis,thant,14.0,Nostalgia/TP,XL+U
1,necropolis,thant,blue,11200.0,inferno,calh,14.0,Nostalgia/TP,XL+U
0,necropolis,thant,blue,4400.0,inferno,calh,17.0,6lm10a/tp,XL+U
1,inferno,calh,red,-4400.0,necropolis,thant,17.0,6lm10a/tp,XL+U
0,tower,aine,red,-3600.0,cove,anabel,22.0,6lm10a/tp,XL+U
1,cove,anabel,blue,3600.0,tower,aine,22.0,6lm10a/tp,XL+U
0,fortress,wystan,blue,2200.0,stronghold,tyraxor,12.0,Nostalgia/TP,XL+U
1,stronghold,tyraxor,red,-2200.0,fortress,wystan,12.0,Nostalgia/TP,XL+U
1,dungeon,shakti,blue,1300.0,tower,solmyr,11.0,Jebus Cross,Jebus
0,tower,solmyr,red,-1300.0,dungeon,shakti,11.0,Jebus Cross,Jebus
0.5,necropolis,clavius,red,-800.0,necropolis,nagash,1.0,h3dm1/3,Mirror
0.5,necropolis,nagash,blue,800.0,necropolis,clavius,1.0,h3dm1/3,Mirror
0,fortress,mirlanda,blue,-6000.0,fortress,tazar,6.0,mt_Firewalk,Mirror
1,fortress,tazar,red,6000.0,fortress,mirlanda,6.0,mt_Firewalk,Mirror
1,tower,aine,blue,800.0,tower,josephine,8.0,h3dm1/3,Mirror
0,tower,josephine,red,-800.0,tower,aine,8.0,h3dm1/3,Mirror
0,castle,valeska,blue,-1100.0,stronghold,tyraxor,24.0,6lm10a/tp,XL+U
1,stronghold,tyraxor,red,1100.0,castle,valeska,24.0,6lm10a/tp,XL+U
1,inferno,ayden,red,900.0,inferno,nymus,12.0,h3dm1/3,Mirror
0,inferno,nymus,blue,-900.0,inferno,ayden,12.0,h3dm1/3,Mirror
0,castle,cuthbert,blue,-1100.0,castle,lord haart,14.0,mt_Andromeda,Mirror
1,castle,lord haart,red,1100.0,castle,cuthbert,14.0,mt_Andromeda,Mirror
0,necropolis,thant,blue,-1000.0,dungeon,deemer,12.0,6lm10a/tp,XL+U
1,dungeon,deemer,red,1000.0,necropolis,thant,12.0,6lm10a/tp,XL+U
1,rampart,ivor,blue,-2100.0,conflux,luna,14.0,Nostalgia/TP,XL+U
0,conflux,luna,red,2100.0,rampart,ivor,14.0,Nostalgia/TP,XL+U
1,castle,cuthbert,red,900.0,castle,tyris,11.0,h3dm1/3,Mirror
0,castle,tyris,blue,-900.0,castle,cuthbert,11.0,h3dm1/3,Mirror
0,rampart,aeris,red,-800.0,rampart,mephala,8.0,mt_Andromeda,Mirror
1,rampart,mephala,blue,800.0,rampart,aeris,8.0,mt_Andromeda,Mirror
1,necropolis,galthran,blue,5000.0,rampart,ivor,5.0,Jebus Cross,Jebus
0,rampart,ivor,red,-5000.0,necropolis,galthran,5.0,Jebus Cross,Jebus
0,cove,anabel,red,-4900.0,inferno,calh,22.0,6lm10a/tp,XL+U
1,inferno,calh,blue,4900.0,cove,anabel,22.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,red,2500.0,rampart,ivor,11.0,6lm10a/tp,XL+U
1,rampart,ivor,blue,-2500.0,stronghold,tyraxor,11.0,6lm10a/tp,XL+U
0,tower,solmyr,red,1300.0,cove,anabel,10.0,6lm10a/tp,XL+U
1,cove,anabel,blue,-1300.0,tower,solmyr,10.0,6lm10a/tp,XL+U
1,cove,cassiopeia,red,-1100.0,fortress,drakon,6.0,Jebus Cross,Jebus
0,fortress,drakon,blue,1100.0,cove,cassiopeia,6.0,Jebus Cross,Jebus
1,cove,anabel,red,4000.0,castle,valeska,6.0,6lm10a/tp,XL+U
0,castle,valeska,blue,-4000.0,cove,anabel,6.0,6lm10a/tp,XL+U
0,dungeon,damacon,red,1100.0,dungeon,ajit,11.0,mt_Andromeda,Mirror
1,dungeon,ajit,blue,-1100.0,dungeon,damacon,11.0,mt_Andromeda,Mirror
0,tower,solmyr,blue,5300.0,necropolis,thant,10.0,6lm10a/tp,XL+U
1,necropolis,thant,red,-5300.0,tower,solmyr,10.0,6lm10a/tp,XL+U
0,cove,jeremy,red,6800.0,cove,illor,13.0,,Other
1,cove,illor,blue,-6800.0,cove,jeremy,13.0,,Other
0,tower,solmyr,red,-1200.0,fortress,drakon,9.0,Jebus Cross,Jebus
1,fortress,drakon,blue,1200.0,tower,solmyr,9.0,Jebus Cross,Jebus
0,tower,solmyr,blue,-10000.0,necropolis,thant,18.0,6lm10a/tp,XL+U
1,necropolis,thant,red,10000.0,tower,solmyr,18.0,6lm10a/tp,XL+U
0,stronghold,tyraxor,blue,3800.0,conflux,luna,26.0,6lm10a/tp,XL+U
1,conflux,luna,red,-3800.0,stronghold,tyraxor,26.0,6lm10a/tp,XL+U
1,inferno,calh,red,-2700.0,dungeon,lorelei,15.0,6lm10a/tp,XL+U
0,dungeon,lorelei,blue,2700.0,inferno,calh,15.0,6lm10a/tp,XL+U
0,cove,anabel,blue,3800.0,castle,valeska,15.0,Sapphire,Other
1,castle,valeska,red,-3800.0,cove,anabel,15.0,Sapphire,Other
1,rampart,ivor,red,3300.0,tower,aine,16.0,Rally,XL+U
0,tower,aine,blue,-3300.0,rampart,ivor,16.0,Rally,XL+U
1,rampart,ivor,red,-1500.0,tower,solmyr,12.0,Rally,XL+U
0,tower,solmyr,blue,1500.0,rampart,ivor,12.0,Rally,XL+U
1,necropolis,nagash,blue,-800.0,necropolis,septienna,19.0,h3dm1/3,Mirror
0,necropolis,septienna,red,800.0,necropolis,nagash,19.0,h3dm1/3,Mirror
0,inferno,calh,red,-4800.0,conflux,luna,23.0,6lm10a/tp,XL+U
1,conflux,luna,blue,4800.0,inferno,calh,23.0,6lm10a/tp,XL+U
0,stronghold,gretchin,blue,-5800.0,stronghold,shiva,9.0,mt_Firewalk,Mirror
1,stronghold,shiva,red,5800.0,stronghold,gretchin,9.0,mt_Firewalk,Mirror
1,conflux,luna,red,2500.0,fortress,alkin,35.0,6lm10a/tp,XL+U
0,fortress,alkin,blue,-2500.0,conflux,luna,35.0,6lm10a/tp,XL+U
1,dungeon,mutare,blue,800.0,dungeon,mutare,10.0,mt_Andromeda,Mirror
0,dungeon,mutare,red,-800.0,dungeon,mutare,10.0,mt_Andromeda,Mirror
1,castle,adela,red,6900.0,castle,adelaide,9.0,mt_Firewalk,Mirror
0,castle,adelaide,blue,-6900.0,castle,adela,9.0,mt_Firewalk,Mirror
1,necropolis,thant,blue,3400.0,fortress,wystan,18.0,6lm10a/tp,XL+U
0,fortress,wystan,red,-3400.0,necropolis,thant,18.0,6lm10a/tp,XL+U
1,cove,anabel,red,-5600.0,fortress,wystan,10.0,8xm12a,XL+U
0,fortress,wystan,blue,5600.0,cove,anabel,10.0,8xm12a,XL+U
1,cove,anabel,blue,3900.0,fortress,wystan,18.0,Nostalgia/TP,XL+U
0,fortress,wystan,red,-3900.0,cove,anabel,18.0,Nostalgia/TP,XL+U
0,inferno,calh,red,700.0,stronghold,tyraxor,10.0,Jebus Cross,Jebus
1,stronghold,tyraxor,blue,-700.0,inferno,calh,10.0,Jebus Cross,Jebus
1,inferno,xyron,red,800.0,inferno,xyron,9.0,h3dm1/3,Mirror
0,inferno,xyron,blue,-800.0,inferno,xyron,9.0,h3dm1/3,Mirror
1,tower,josephine,red,3000.0,tower,fafner,13.0,mt_JebusKing,Mirror
0,tower,fafner,blue,-3000.0,tower,josephine,13.0,mt_JebusKing,Mirror
0,rampart,ivor,blue,1800.0,castle,valeska,15.0,6lm10a/tp,XL+U
1,castle,valeska,red,-1800.0,rampart,ivor,15.0,6lm10a/tp,XL+U
0,castle,tyris,blue,-3600.0,castle,caitlin,14.0,mt_JebusKing,Mirror
1,castle,caitlin,red,3600.0,castle,tyris,14.0,mt_JebusKing,Mirror
0,fortress,wystan,red,-800.0,rampart,ivor,25.0,6lm10a/tp,XL+U
1,rampart,ivor,blue,800.0,fortress,wystan,25.0,6lm10a/tp,XL+U
0,castle,beatrice,red,-4400.0,castle,tyris,10.0,mt_JebusKing,Mirror
1,castle,tyris,blue,4400.0,castle,beatrice,10.0,mt_JebusKing,Mirror
0,stronghold,tyraxor,red,800.0,rampart,ivor,16.0,Jebus Cross,Jebus
1,rampart,ivor,blue,-800.0,stronghold,tyraxor,16.0,Jebus Cross,Jebus
1,rampart,coronius,red,3900.0,rampart,elleshar,13.0,mt_JebusKing,Mirror
0,rampart,elleshar,blue,-3900.0,rampart,coronius,13.0,mt_JebusKing,Mirror
1,fortress,tazar,blue,-7000.0,fortress,alkin,4.0,mt_Firewalk,Mirror
0,fortress,alkin,red,7000.0,fortress,tazar,4.0,mt_Firewalk,Mirror
0,castle,lord haart,red,800.0,castle,cuthbert,19.0,mt_Andromeda,Mirror
1,castle,cuthbert,blue,-800.0,castle,lord haart,19.0,mt_Andromeda,Mirror
1,tower,solmyr,red,700.0,cove,anabel,30.0,8xm12a,XL+U
0,cove,anabel,blue,-700.0,tower,solmyr,30.0,8xm12a,XL+U
1,castle,valeska,red,1800.0,fortress,alkin,10.0,Sapphire,Other
0,fortress,alkin,blue,-1800.0,castle,valeska,10.0,Sapphire,Other
0,tower,fafner,red,5400.0,tower,neela,19.0,mt_JebusKing,Mirror
1,tower,neela,blue,-5400.0,tower,fafner,19.0,mt_JebusKing,Mirror
0,rampart,ivor,blue,-7900.0,necropolis,galthran,5.0,Jebus Cross,Jebus
1,necropolis,galthran,red,7900.0,rampart,ivor,5.0,Jebus Cross,Jebus
1,stronghold,tyraxor,blue,-5500.0,dungeon,shakti,3.0,Jebus Cross,Jebus
0,dungeon,shakti,red,5500.0,stronghold,tyraxor,3.0,Jebus Cross,Jebus
0,conflux,aenain,blue,700.0,conflux,gelare,17.0,h3dm1/3,Mirror
1,conflux,gelare,red,-700.0,conflux,aenain,17.0,h3dm1/3,Mirror
0,inferno,calh,blue,-5000.0,rampart,ivor,4.0,Jebus Cross,Jebus
1,rampart,ivor,red,5000.0,inferno,calh,4.0,Jebus Cross,Jebus
0,conflux,pasis,blue,-5200.0,conflux,fiur,2.0,mt_JebusKing,Mirror
1,conflux,fiur,red,5200.0,conflux,pasis,2.0,mt_JebusKing,Mirror
1,cove,cassiopeia,red,5100.0,tower,solmyr,14.0,Jebus Cross,Jebus
0,tower,solmyr,blue,-5100.0,cove,cassiopeia,14.0,Jebus Cross,Jebus
0,cove,cassiopeia,blue,3500.0,inferno,ignatius,17.0,Jebus Cross,Jebus
1,inferno,ignatius,red,-3500.0,cove,cassiopeia,17.0,Jebus Cross,Jebus
0,castle,valeska,red,-600.0,dungeon,shakti,13.0,Sapphire,Other
1,dungeon,shakti,blue,600.0,castle,valeska,13.0,Sapphire,Other
0,necropolis,thant,blue,-3600.0,tower,aine,16.0,6lm10a/tp,XL+U
1,tower,aine,red,3600.0,necropolis,thant,16.0,6lm10a/tp,XL+U
0,inferno,marius,red,4300.0,inferno,nymus,11.0,mt_JebusKing,Mirror
1,inferno,nymus,blue,-4300.0,inferno,marius,11.0,mt_JebusKing,Mirror
0,necropolis,galthran,blue,-4100.0,fortress,drakon,9.0,Jebus Cross,Jebus
